"ccode","year","revstate","fatality","hostlev"
"nor",1834,0,0,0
"nor",1835,0,0,0
"nor",1836,0,0,0
"nor",1837,0,0,0
"nor",1838,0,0,0
"nor",1839,0,0,0
"nor",1840,0,0,0
"nor",1841,0,0,0
"nor",1842,0,0,0
"nor",1843,0,0,0
"nor",1844,0,0,0
"nor",1845,0,0,0
"nor",1846,0,0,0
"nor",1847,0,0,0
"nor",1848,0,0,0
"nor",1849,0,0,0
"nor",1850,0,0,0
"nor",1851,0,0,0
"nor",1852,0,0,0
"nor",1853,0,0,0
"nor",1854,0,0,0
"nor",1855,0,0,0
"nor",1856,0,0,0
"nor",1857,0,0,0
"nor",1858,0,0,0
"nor",1859,0,0,0
"nor",1860,0,0,0
"nor",1861,0,0,0
"nor",1862,0,0,0
"nor",1863,0,0,0
"nor",1864,0,0,0
"nor",1865,0,0,0
"nor",1866,0,0,0
"nor",1867,0,0,0
"nor",1868,0,0,0
"nor",1869,0,0,0
"nor",1870,0,0,0
"nor",1871,0,0,0
"nor",1872,0,0,0
"nor",1873,0,0,0
"nor",1874,0,0,0
"nor",1875,0,0,0
"nor",1876,0,0,0
"nor",1877,0,0,0
"nor",1878,0,0,0
"nor",1879,0,0,0
"nor",1880,0,0,0
"nor",1881,0,0,0
"nor",1882,0,0,0
"nor",1883,0,0,0
"nor",1884,0,0,0
"nor",1885,0,0,0
"nor",1886,0,0,0
"nor",1887,0,0,0
"nor",1888,0,0,0
"nor",1889,0,0,0
"nor",1890,0,0,0
"nor",1891,0,0,0
"nor",1892,0,0,0
"nor",1893,0,0,0
"nor",1894,0,0,0
"nor",1895,0,0,0
"nor",1896,0,0,0
"nor",1897,0,0,0
"nor",1898,0,0,0
"nor",1899,0,0,0
"nor",1900,0,0,0
"nor",1901,0,0,0
"nor",1902,0,0,0
"nor",1903,0,0,0
"nor",1904,0,0,0
"nor",1905,0,0,0
"nor",1906,0,0,0
"nor",1907,0,0,0
"nor",1908,0,0,0
"nor",1909,0,0,0
"nor",1910,0,0,0
"nor",1911,0,0,1
"nor",1912,0,0,0
"nor",1913,0,0,0
"nor",1914,0,0,0
"nor",1915,0,0,1
"nor",1916,0,0,1
"nor",1917,0,0,1
"nor",1918,0,0,1
"nor",1919,0,0,0
"nor",1920,0,0,0
"nor",1921,0,0,0
"nor",1922,0,0,0
"nor",1923,0,0,0
"nor",1924,0,0,0
"nor",1925,0,0,0
"nor",1926,0,0,0
"nor",1927,0,0,0
"nor",1928,0,0,0
"nor",1929,0,0,0
"nor",1930,0,0,0
"nor",1931,0,0,0
"nor",1932,0,0,0
"nor",1933,0,0,0
"nor",1934,0,0,0
"nor",1935,0,0,0
"nor",1936,0,0,0
"nor",1937,0,0,0
"nor",1938,0,0,0
"nor",1939,0,0,4
"nor",1940,0,2,3.33333333333333
"nor",1941,0,0,0
"nor",1942,0,0,0
"nor",1943,0,0,0
"nor",1944,0,0,0
"nor",1945,0,0,0
"nor",1946,0,0,0
"nor",1947,0,0,0
"nor",1948,0,0,1
"nor",1949,0,0,0
"nor",1950,0,0,0
"nor",1951,0,0,0
"nor",1952,0,0,0
"nor",1953,0,0,0
"nor",1954,0,0,0
"nor",1955,0,0,0
"nor",1956,1,0,4
"nor",1957,0,0,0
"nor",1958,0,0,0
"nor",1959,0,0,0
"nor",1960,0,0,1
"nor",1961,0,0,0
"nor",1962,0,0,0
"nor",1963,0,0,0
"nor",1964,0,0,0
"nor",1965,0,0,0
"nor",1966,0,0,0
"nor",1967,0,0,0
"nor",1968,0,0,0
"nor",1969,0,0,0
"nor",1970,0,0,0
"nor",1971,0,0,0
"nor",1972,0,0,0
"nor",1973,0,0,1
"nor",1974,0,0,0
"nor",1975,0,0,0
"nor",1976,0,0,0
"nor",1977,0,0,0
"nor",1978,0,0,1
"nor",1979,0,0,0
"nor",1980,0,0,3
"nor",1981,1,0,3
"nor",1982,0,0,0
"nor",1983,1,0,4
"nor",1984,0,0,1
"nor",1985,0,0,0
"nor",1986,0,0,0
"nor",1987,0,0,1
"nor",1988,0,0,1
"nor",1989,0,0,0
"nor",1990,0,0,0
"nor",1991,0,0,0
"nor",1992,0,0,0
"nor",1993,0,0,0
"nor",1994,0,0,0
"nor",1995,0,0,0
"nor",1996,0,0,0
"nor",1997,0,0,0
"nor",1998,1,0,4
"nor",1999,0.333333333333333,0,2.66666666666667
"nor",2000,0,0,1.5
"nor",2001,1,0,2
"nor",2002,0,0,0
"nor",2003,0,0,0
"nor",2004,0,0,0
"nor",2005,1,0,4
"nor",2006,0,0,0
"nor",2007,0,0,0
"nor",2008,0,0,1
"nor",2009,0,0,0
"nor",2010,0,0,0
"nor",2011,1,0,3.66666666666667
"nor",2012,1,0,3
"nor",2013,1,0,3
"nor",2014,1,0,3
"nth",1816,0,0,0
"nth",1817,0,0,0
"nth",1818,0,0,0
"nth",1819,0,0,0
"nth",1820,0,0,0
"nth",1821,0,0,0
"nth",1822,0,0,0
"nth",1823,0,0,0
"nth",1824,0,0,0
"nth",1825,0,0,0
"nth",1826,0,0,0
"nth",1827,0,0,0
"nth",1828,0,0,0
"nth",1829,0,0,0
"nth",1830,0,0,0
"nth",1831,0,0,0
"nth",1832,0,0,0
"nth",1833,0,0,0
"nth",1834,0,0,0
"nth",1835,0,0,0
"nth",1836,0,0,0
"nth",1837,0,0,0
"nth",1838,0,0,0
"nth",1839,0,0,0
"nth",1840,0,0,0
"nth",1841,0,0,0
"nth",1842,0,0,0
"nth",1843,0,0,0
"nth",1844,0,0,0
"nth",1845,0,0,0
"nth",1846,0,0,0
"nth",1847,0,0,0
"nth",1848,0,0,0
"nth",1849,0,0,3
"nth",1850,0,0,0
"nth",1851,0,0,0
"nth",1852,0,0,0
"nth",1853,0,0,0
"nth",1854,1,0,1
"nth",1855,1,0,1
"nth",1856,1,0,3
"nth",1857,0,0,0
"nth",1858,0,0,0
"nth",1859,0,0,0
"nth",1860,0,0,0
"nth",1861,0,0,0
"nth",1862,0,0,0
"nth",1863,0,0,0
"nth",1864,0,0,0
"nth",1865,1,0,3
"nth",1866,0,0,0
"nth",1867,0,0,0
"nth",1868,0,0,0
"nth",1869,0,0,3
"nth",1870,0,0,0
"nth",1871,0,0,0
"nth",1872,0,0,0
"nth",1873,0,0,0
"nth",1874,0,0,0
"nth",1875,0,0,0
"nth",1876,0,0,0
"nth",1877,0,0,0
"nth",1878,0,0,0
"nth",1879,0,0,0
"nth",1880,0,0,0
"nth",1881,0,0,0
"nth",1882,0,0,0
"nth",1883,0,0,0
"nth",1884,0,0,0
"nth",1885,0,0,0
"nth",1886,0,0,0
"nth",1887,0,0,0
"nth",1888,0,0,0
"nth",1889,0,0,0
"nth",1890,0,0,0
"nth",1891,0,0,0
"nth",1892,0,0,0
"nth",1893,0,0,0
"nth",1894,0,0,0
"nth",1895,0,0,0
"nth",1896,0,0,0
"nth",1897,0,0,0
"nth",1898,0,0,0
"nth",1899,0,0,0
"nth",1900,0,0,0
"nth",1901,0,0,0
"nth",1902,0,0,0
"nth",1903,0,0,0
"nth",1904,0,0,0
"nth",1905,0,0,0
"nth",1906,0,0,0
"nth",1907,0,0,0
"nth",1908,0,0,4
"nth",1909,0,0,0
"nth",1910,0,0,0
"nth",1911,0,0,0
"nth",1912,0,0,0
"nth",1913,0,0,0
"nth",1914,0,0,1
"nth",1915,0,0,1
"nth",1916,0,0,1
"nth",1917,0,0,1
"nth",1918,0,0,1
"nth",1919,0,0,0
"nth",1920,0,0,0
"nth",1921,0,0,0
"nth",1922,0,0,0
"nth",1923,0,0,0
"nth",1924,0,0,0
"nth",1925,0,0,0
"nth",1926,0,0,0
"nth",1927,0,0,0
"nth",1928,0,0,0
"nth",1929,0,0,0
"nth",1930,0,0,0
"nth",1931,0,0,0
"nth",1932,0,0,0
"nth",1933,0,0,0
"nth",1934,0,0,0
"nth",1935,0,0,0
"nth",1936,0,0,0
"nth",1937,0,0,0
"nth",1938,0,0,0
"nth",1939,0,0.5,2.5
"nth",1940,0,3.5,4.5
"nth",1941,0,0,0
"nth",1942,0,0,0
"nth",1943,0,0,0
"nth",1944,0,0,0
"nth",1945,0,0,0
"nth",1946,0,0,0
"nth",1947,0,0,0
"nth",1948,0,0,0
"nth",1949,0,0,0
"nth",1950,0,0,0
"nth",1951,0,1.5,3
"nth",1952,0,3,5
"nth",1953,0,2,4.5
"nth",1954,0,0,0
"nth",1955,0,0,0
"nth",1956,0,0,0
"nth",1957,0,0,3
"nth",1958,0,0,3
"nth",1959,0,0,3
"nth",1960,0,1,4
"nth",1961,0,1,4
"nth",1962,0,1,4
"nth",1963,0,0,0
"nth",1964,0,0,0
"nth",1965,0,0,0
"nth",1966,0,0,1
"nth",1967,0,0,0
"nth",1968,0,0,0
"nth",1969,0,0,0
"nth",1970,0,0,0
"nth",1971,0,0,0
"nth",1972,0,0,0
"nth",1973,0,0,0
"nth",1974,0,0,0
"nth",1975,0,0,0
"nth",1976,0,0,0
"nth",1977,0,0,0
"nth",1978,0,0,0
"nth",1979,0,0,0
"nth",1980,0,0,3
"nth",1981,0,0,0
"nth",1982,0,0,0
"nth",1983,0,0,0
"nth",1984,0,0,0
"nth",1985,0,0,1
"nth",1986,0,0,1
"nth",1987,1,0,3
"nth",1988,0,0,0
"nth",1989,0,0,0
"nth",1990,0,0,3
"nth",1991,0,0,3
"nth",1992,1,0,4
"nth",1993,1,0,4
"nth",1994,1,0,4
"nth",1995,1,0,4
"nth",1996,1,0,4
"nth",1997,0,0,0
"nth",1998,1,0,4
"nth",1999,0.333333333333333,0,2.66666666666667
"nth",2000,0,0,2
"nth",2001,1,0,3
"nth",2002,0,0,0
"nth",2003,1,0,3
"nth",2004,0,0,0
"nth",2005,0,0,0
"nth",2006,0,0,0
"nth",2007,0,0,0
"nth",2008,0,0,0
"nth",2009,0,0,0
"nth",2010,0,0,0
"nth",2011,1,0,4
"nth",2012,0,0,0
"nth",2013,0,0,0
"nth",2014,1,0,3
"oma",1816,0,0,0
"oma",1817,0,0,0
"oma",1818,0,0,0
"oma",1819,0,0,0
"oma",1820,0,0,0
"oma",1821,0,0,0
"oma",1822,0,0,0
"oma",1823,0,0,0
"oma",1824,0,0,0
"oma",1825,0,0,0
"oma",1826,0,0,0
"oma",1827,0,0,0
"oma",1828,0,0,0
"oma",1829,0,0,0
"oma",1830,0,0,0
"oma",1831,0,0,0
"oma",1832,0,0,0
"oma",1833,0,0,0
"oma",1834,0,0,0
"oma",1835,0,0,0
"oma",1836,0,0,0
"oma",1837,0,0,0
"oma",1838,0,0,0
"oma",1839,0,0,0
"oma",1840,0,0,0
"oma",1841,0,0,0
"oma",1842,0,0,0
"oma",1843,0,0,0
"oma",1844,0,0,0
"oma",1845,0,0,0
"oma",1846,0,0,0
"oma",1847,0,0,0
"oma",1848,0,0,0
"oma",1849,0,0,0
"oma",1850,0,0,0
"oma",1851,0,0,0
"oma",1852,0,0,0
"oma",1853,0,0,0
"oma",1854,0,0,0
"oma",1855,0,0,0
"oma",1856,0,0,0
"oma",1857,0,0,0
"oma",1858,0,0,0
"oma",1859,0,0,0
"oma",1860,0,0,0
"oma",1861,0,0,0
"oma",1862,0,0,0
"oma",1863,0,0,0
"oma",1864,0,0,0
"oma",1865,0,0,0
"oma",1866,0,0,0
"oma",1867,0,0,0
"oma",1868,0,0,0
"oma",1869,0,0,0
"oma",1870,0,0,0
"oma",1871,0,0,0
"oma",1872,0,0,0
"oma",1873,0,0,0
"oma",1874,0,0,0
"oma",1875,0,0,0
"oma",1876,0,0,0
"oma",1877,0,0,0
"oma",1878,0,0,0
"oma",1879,0,0,0
"oma",1880,0,0,0
"oma",1881,0,0,0
"oma",1882,0,0,0
"oma",1883,0,0,0
"oma",1884,0,0,0
"oma",1885,0,0,0
"oma",1886,0,0,0
"oma",1887,0,0,0
"oma",1888,0,0,0
"oma",1889,0,0,0
"oma",1890,0,0,0
"oma",1891,0,0,0
"oma",1892,0,0,0
"oma",1893,0,0,0
"oma",1894,0,0,0
"oma",1895,0,0,0
"oma",1896,0,0,0
"oma",1897,0,0,0
"oma",1898,0,0,0
"oma",1899,0,0,0
"oma",1900,0,0,0
"oma",1901,0,0,0
"oma",1902,0,0,0
"oma",1903,0,0,0
"oma",1904,0,0,0
"oma",1905,0,0,0
"oma",1906,0,0,0
"oma",1907,0,0,0
"oma",1908,0,0,0
"oma",1909,0,0,0
"oma",1910,0,0,0
"oma",1911,0,0,0
"oma",1912,0,0,0
"oma",1913,0,0,0
"oma",1914,0,0,0
"oma",1915,0,0,0
"oma",1916,0,0,0
"oma",1917,0,0,0
"oma",1918,0,0,0
"oma",1919,0,0,0
"oma",1920,0,0,0
"oma",1921,0,0,0
"oma",1922,0,0,0
"oma",1923,0,0,0
"oma",1924,0,0,0
"oma",1925,0,0,0
"oma",1926,0,0,0
"oma",1927,0,0,0
"oma",1928,0,0,0
"oma",1929,0,0,0
"oma",1930,0,0,0
"oma",1931,0,0,0
"oma",1932,0,0,0
"oma",1933,0,0,0
"oma",1934,0,0,0
"oma",1935,0,0,0
"oma",1936,0,0,0
"oma",1937,0,0,0
"oma",1938,0,0,0
"oma",1939,0,0,0
"oma",1940,0,0,0
"oma",1941,0,0,0
"oma",1942,0,0,0
"oma",1943,0,0,0
"oma",1944,0,0,0
"oma",1945,0,0,0
"oma",1946,0,0,0
"oma",1947,0,0,0
"oma",1948,0,0,0
"oma",1949,0,0,0
"oma",1950,0,0,0
"oma",1951,0,0,0
"oma",1952,0,0,0
"oma",1953,0,0,0
"oma",1954,0,0,0
"oma",1955,0,0,0
"oma",1956,0,0,0
"oma",1957,0,0,0
"oma",1958,0,0,0
"oma",1959,0,0,0
"oma",1960,0,0,0
"oma",1961,0,0,0
"oma",1962,0,0,0
"oma",1963,0,0,0
"oma",1964,0,0,0
"oma",1965,0,0,0
"oma",1966,0,0,0
"oma",1967,0,0,0
"oma",1968,0,0,0
"oma",1969,0,0,0
"oma",1970,0,0,0
"oma",1971,0,0,0
"oma",1972,1,1,4
"oma",1973,0,0,0
"oma",1974,0,0,0
"oma",1975,0,0,0
"oma",1976,0,0,0
"oma",1977,0,0,0
"oma",1978,0,0,0
"oma",1979,0,0,0
"oma",1980,0,0,1
"oma",1981,0,0,3
"oma",1982,0,0,3
"oma",1983,0,0,0
"oma",1984,0,0,1
"oma",1985,0,0,0
"oma",1986,0,0,0
"oma",1987,0,0,4
"oma",1988,0,0,0
"oma",1989,0,0,0
"oma",1990,0,0,0
"oma",1991,0,0,4
"oma",1992,0,0,0
"oma",1993,0,0,0
"oma",1994,0,0,3
"oma",1995,0,0,0
"oma",1996,0,0,0
"oma",1997,0,0,0
"oma",1998,0,0,0
"oma",1999,0,0,0
"oma",2000,0,0,0
"oma",2001,0,0,0
"oma",2002,0,0,0
"oma",2003,1,0,3
"oma",2004,0,0,0
"oma",2005,0,0,0
"oma",2006,0,0,0
"oma",2007,0,0,0
"oma",2008,0,0,0
"oma",2009,0,0,0
"oma",2010,0,0,0
"oma",2011,0,0,0
"oma",2012,0,0,0
"oma",2013,0,0,0
"oma",2014,0,0,0
"pak",1816,0,0,0
"pak",1817,0,0,0
"pak",1818,0,0,0
"pak",1819,0,0,0
"pak",1820,0,0,0
"pak",1821,0,0,0
"pak",1822,0,0,0
"pak",1823,0,0,0
"pak",1824,0,0,0
"pak",1825,0,0,0
"pak",1826,0,0,0
"pak",1827,0,0,0
"pak",1828,0,0,0
"pak",1829,0,0,0
"pak",1830,0,0,0
"pak",1831,0,0,0
"pak",1832,0,0,0
"pak",1833,0,0,0
"pak",1834,0,0,0
"pak",1835,0,0,0
"pak",1836,0,0,0
"pak",1837,0,0,0
"pak",1838,0,0,0
"pak",1839,0,0,0
"pak",1840,0,0,0
"pak",1841,0,0,0
"pak",1842,0,0,0
"pak",1843,0,0,0
"pak",1844,0,0,0
"pak",1845,0,0,0
"pak",1846,0,0,0
"pak",1847,0,0,0
"pak",1848,0,0,0
"pak",1849,0,0,0
"pak",1850,0,0,0
"pak",1851,0,0,0
"pak",1852,0,0,0
"pak",1853,0,0,0
"pak",1854,0,0,0
"pak",1855,0,0,0
"pak",1856,0,0,0
"pak",1857,0,0,0
"pak",1858,0,0,0
"pak",1859,0,0,0
"pak",1860,0,0,0
"pak",1861,0,0,0
"pak",1862,0,0,0
"pak",1863,0,0,0
"pak",1864,0,0,0
"pak",1865,0,0,0
"pak",1866,0,0,0
"pak",1867,0,0,0
"pak",1868,0,0,0
"pak",1869,0,0,0
"pak",1870,0,0,0
"pak",1871,0,0,0
"pak",1872,0,0,0
"pak",1873,0,0,0
"pak",1874,0,0,0
"pak",1875,0,0,0
"pak",1876,0,0,0
"pak",1877,0,0,0
"pak",1878,0,0,0
"pak",1879,0,0,0
"pak",1880,0,0,0
"pak",1881,0,0,0
"pak",1882,0,0,0
"pak",1883,0,0,0
"pak",1884,0,0,0
"pak",1885,0,0,0
"pak",1886,0,0,0
"pak",1887,0,0,0
"pak",1888,0,0,0
"pak",1889,0,0,0
"pak",1890,0,0,0
"pak",1891,0,0,0
"pak",1892,0,0,0
"pak",1893,0,0,0
"pak",1894,0,0,0
"pak",1895,0,0,0
"pak",1896,0,0,0
"pak",1897,0,0,0
"pak",1898,0,0,0
"pak",1899,0,0,0
"pak",1900,0,0,0
"pak",1901,0,0,0
"pak",1902,0,0,0
"pak",1903,0,0,0
"pak",1904,0,0,0
"pak",1905,0,0,0
"pak",1906,0,0,0
"pak",1907,0,0,0
"pak",1908,0,0,0
"pak",1909,0,0,0
"pak",1910,0,0,0
"pak",1911,0,0,0
"pak",1912,0,0,0
"pak",1913,0,0,0
"pak",1914,0,0,0
"pak",1915,0,0,0
"pak",1916,0,0,0
"pak",1917,0,0,0
"pak",1918,0,0,0
"pak",1919,0,0,0
"pak",1920,0,0,0
"pak",1921,0,0,0
"pak",1922,0,0,0
"pak",1923,0,0,0
"pak",1924,0,0,0
"pak",1925,0,0,0
"pak",1926,0,0,0
"pak",1927,0,0,0
"pak",1928,0,0,0
"pak",1929,0,0,0
"pak",1930,0,0,0
"pak",1931,0,0,0
"pak",1932,0,0,0
"pak",1933,0,0,0
"pak",1934,0,0,0
"pak",1935,0,0,0
"pak",1936,0,0,0
"pak",1937,0,0,0
"pak",1938,0,0,0
"pak",1939,0,0,0
"pak",1940,0,0,0
"pak",1941,0,0,0
"pak",1942,0,0,0
"pak",1943,0,0,0
"pak",1944,0,0,0
"pak",1945,0,0,0
"pak",1946,0,0,0
"pak",1947,0.5,3,3.5
"pak",1948,1,6,5
"pak",1949,0.666666666666667,2,4.33333333333333
"pak",1950,0.5,1.5,4
"pak",1951,0.5,0.5,2.5
"pak",1952,1,0,4
"pak",1953,0,0,0
"pak",1954,0,0,0
"pak",1955,0.333333333333333,0.333333333333333,2.33333333333333
"pak",1956,0.666666666666667,1,3
"pak",1957,1,0,3
"pak",1958,1,1,4
"pak",1959,0.333333333333333,0.333333333333333,4
"pak",1960,0.333333333333333,0,2.66666666666667
"pak",1961,0.5,1,3.5
"pak",1962,1,0.5,3
"pak",1963,1,0,3
"pak",1964,1,6,5
"pak",1965,1,4.5,4.5
"pak",1966,1,3,4
"pak",1967,1,1,4
"pak",1968,0,0,0
"pak",1969,0.5,0.5,4
"pak",1970,0,0,4
"pak",1971,0,6,5
"pak",1972,1,2,4
"pak",1973,0,0,0
"pak",1974,0,0,0
"pak",1975,0,0,0
"pak",1976,0,0,0
"pak",1977,0,0,0
"pak",1978,0,0,0
"pak",1979,0,0,0
"pak",1980,0,0,0
"pak",1981,1,1,4
"pak",1982,1,0,1
"pak",1983,1,1,4
"pak",1984,1,1,4
"pak",1985,1,1,4
"pak",1986,1,0,1
"pak",1987,0,0,1
"pak",1988,0,0,0
"pak",1989,1,0,3
"pak",1990,0.5,0.5,3.5
"pak",1991,0,0,3
"pak",1992,0,0,0
"pak",1993,1,5,5
"pak",1994,1,5,5
"pak",1995,1,5,5
"pak",1996,1,5,5
"pak",1997,1,5,5
"pak",1998,1,5,5
"pak",1999,0.5,3.5,4.5
"pak",2000,0,2,4
"pak",2001,1,2,4
"pak",2002,1,2.5,4
"pak",2003,1,2.5,4
"pak",2004,0.5,0.5,2.5
"pak",2005,0.5,0.25,2.5
"pak",2006,0,0.25,2.5
"pak",2007,0,0.666666666666667,2
"pak",2008,0.333333333333333,0.333333333333333,3
"pak",2009,0.25,0.25,2.5
"pak",2010,0,0,1
"pak",2011,0,0,1
"pak",2012,0,0,2.5
"pak",2013,0,0.5,2.5
"pak",2014,0.25,0.25,1.75
"pal",1816,0,0,0
"pal",1817,0,0,0
"pal",1818,0,0,0
"pal",1819,0,0,0
"pal",1820,0,0,0
"pal",1821,0,0,0
"pal",1822,0,0,0
"pal",1823,0,0,0
"pal",1824,0,0,0
"pal",1825,0,0,0
"pal",1826,0,0,0
"pal",1827,0,0,0
"pal",1828,0,0,0
"pal",1829,0,0,0
"pal",1830,0,0,0
"pal",1831,0,0,0
"pal",1832,0,0,0
"pal",1833,0,0,0
"pal",1834,0,0,0
"pal",1835,0,0,0
"pal",1836,0,0,0
"pal",1837,0,0,0
"pal",1838,0,0,0
"pal",1839,0,0,0
"pal",1840,0,0,0
"pal",1841,0,0,0
"pal",1842,0,0,0
"pal",1843,0,0,0
"pal",1844,0,0,0
"pal",1845,0,0,0
"pal",1846,0,0,0
"pal",1847,0,0,0
"pal",1848,0,0,0
"pal",1849,0,0,0
"pal",1850,0,0,0
"pal",1851,0,0,0
"pal",1852,0,0,0
"pal",1853,0,0,0
"pal",1854,0,0,0
"pal",1855,0,0,0
"pal",1856,0,0,0
"pal",1857,0,0,0
"pal",1858,0,0,0
"pal",1859,0,0,0
"pal",1860,0,0,0
"pal",1861,0,0,0
"pal",1862,0,0,0
"pal",1863,0,0,0
"pal",1864,0,0,0
"pal",1865,0,0,0
"pal",1866,0,0,0
"pal",1867,0,0,0
"pal",1868,0,0,0
"pal",1869,0,0,0
"pal",1870,0,0,0
"pal",1871,0,0,0
"pal",1872,0,0,0
"pal",1873,0,0,0
"pal",1874,0,0,0
"pal",1875,0,0,0
"pal",1876,0,0,0
"pal",1877,0,0,0
"pal",1878,0,0,0
"pal",1879,0,0,0
"pal",1880,0,0,0
"pal",1881,0,0,0
"pal",1882,0,0,0
"pal",1883,0,0,0
"pal",1884,0,0,0
"pal",1885,0,0,0
"pal",1886,0,0,0
"pal",1887,0,0,0
"pal",1888,0,0,0
"pal",1889,0,0,0
"pal",1890,0,0,0
"pal",1891,0,0,0
"pal",1892,0,0,0
"pal",1893,0,0,0
"pal",1894,0,0,0
"pal",1895,0,0,0
"pal",1896,0,0,0
"pal",1897,0,0,0
"pal",1898,0,0,0
"pal",1899,0,0,0
"pal",1900,0,0,0
"pal",1901,0,0,0
"pal",1902,0,0,0
"pal",1903,0,0,0
"pal",1904,0,0,0
"pal",1905,0,0,0
"pal",1906,0,0,0
"pal",1907,0,0,0
"pal",1908,0,0,0
"pal",1909,0,0,0
"pal",1910,0,0,0
"pal",1911,0,0,0
"pal",1912,0,0,0
"pal",1913,0,0,0
"pal",1914,0,0,0
"pal",1915,0,0,0
"pal",1916,0,0,0
"pal",1917,0,0,0
"pal",1918,0,0,0
"pal",1919,0,0,0
"pal",1920,0,0,0
"pal",1921,0,0,0
"pal",1922,0,0,0
"pal",1923,0,0,0
"pal",1924,0,0,0
"pal",1925,0,0,0
"pal",1926,0,0,0
"pal",1927,0,0,0
"pal",1928,0,0,0
"pal",1929,0,0,0
"pal",1930,0,0,0
"pal",1931,0,0,0
"pal",1932,0,0,0
"pal",1933,0,0,0
"pal",1934,0,0,0
"pal",1935,0,0,0
"pal",1936,0,0,0
"pal",1937,0,0,0
"pal",1938,0,0,0
"pal",1939,0,0,0
"pal",1940,0,0,0
"pal",1941,0,0,0
"pal",1942,0,0,0
"pal",1943,0,0,0
"pal",1944,0,0,0
"pal",1945,0,0,0
"pal",1946,0,0,0
"pal",1947,0,0,0
"pal",1948,0,0,0
"pal",1949,0,0,0
"pal",1950,0,0,0
"pal",1951,0,0,0
"pal",1952,0,0,0
"pal",1953,0,0,0
"pal",1954,0,0,0
"pal",1955,0,0,0
"pal",1956,0,0,0
"pal",1957,0,0,0
"pal",1958,0,0,0
"pal",1959,0,0,0
"pal",1960,0,0,0
"pal",1961,0,0,0
"pal",1962,0,0,0
"pal",1963,0,0,0
"pal",1964,0,0,0
"pal",1965,0,0,0
"pal",1966,0,0,0
"pal",1967,0,0,0
"pal",1968,0,0,0
"pal",1969,0,0,0
"pal",1970,0,0,0
"pal",1971,0,0,0
"pal",1972,0,0,0
"pal",1973,0,0,0
"pal",1974,0,0,0
"pal",1975,0,0,0
"pal",1976,0,0,0
"pal",1977,0,0,0
"pal",1978,0,0,0
"pal",1979,0,0,0
"pal",1980,0,0,0
"pal",1981,0,0,0
"pal",1982,0,0,0
"pal",1983,0,0,0
"pal",1984,0,0,0
"pal",1985,0,0,0
"pal",1986,0,0,0
"pal",1987,0,0,0
"pal",1988,0,0,0
"pal",1989,0,0,0
"pal",1990,0,0,0
"pal",1991,0,0,0
"pal",1992,0,0,0
"pal",1993,0,0,0
"pal",1994,0,0,0
"pal",1995,0,0,0
"pal",1996,0,0,0
"pal",1997,0,0,0
"pal",1998,0,0,0
"pal",1999,0,0,0
"pal",2000,0,0,4
"pal",2001,0,0,0
"pal",2002,0,0,0
"pal",2003,0,0,0
"pal",2004,0,0,0
"pal",2005,0,0,0
"pal",2006,0,0,0
"pal",2007,0,0,0
"pal",2008,0,0,0
"pal",2009,0,0,0
"pal",2010,0,0,0
"pal",2011,0,0,0
"pal",2012,0,0,0
"pal",2013,0,0,0
"pal",2014,0,0,0
"pan",1816,0,0,0
"pan",1817,0,0,0
"pan",1818,0,0,0
"pan",1819,0,0,0
"pan",1820,0,0,0
"pan",1821,0,0,0
"pan",1822,0,0,0
"pan",1823,0,0,0
"pan",1824,0,0,0
"pan",1825,0,0,0
"pan",1826,0,0,0
"pan",1827,0,0,0
"pan",1828,0,0,0
"pan",1829,0,0,0
"pan",1830,0,0,0
"pan",1831,0,0,0
"pan",1832,0,0,0
"pan",1833,0,0,0
"pan",1834,0,0,0
"pan",1835,0,0,0
"pan",1836,0,0,0
"pan",1837,0,0,0
"pan",1838,0,0,0
"pan",1839,0,0,0
"pan",1840,0,0,0
"pan",1841,0,0,0
"pan",1842,0,0,0
"pan",1843,0,0,0
"pan",1844,0,0,0
"pan",1845,0,0,0
"pan",1846,0,0,0
"pan",1847,0,0,0
"pan",1848,0,0,0
"pan",1849,0,0,0
"pan",1850,0,0,0
"pan",1851,0,0,0
"pan",1852,0,0,0
"pan",1853,0,0,0
"pan",1854,0,0,0
"pan",1855,0,0,0
"pan",1856,0,0,0
"pan",1857,0,0,0
"pan",1858,0,0,0
"pan",1859,0,0,0
"pan",1860,0,0,0
"pan",1861,0,0,0
"pan",1862,0,0,0
"pan",1863,0,0,0
"pan",1864,0,0,0
"pan",1865,0,0,0
"pan",1866,0,0,0
"pan",1867,0,0,0
"pan",1868,0,0,0
"pan",1869,0,0,0
"pan",1870,0,0,0
"pan",1871,0,0,0
"pan",1872,0,0,0
"pan",1873,0,0,0
"pan",1874,0,0,0
"pan",1875,0,0,0
"pan",1876,0,0,0
"pan",1877,0,0,0
"pan",1878,0,0,0
"pan",1879,0,0,0
"pan",1880,0,0,0
"pan",1881,0,0,0
"pan",1882,0,0,0
"pan",1883,0,0,0
"pan",1884,0,0,0
"pan",1885,0,0,0
"pan",1886,0,0,0
"pan",1887,0,0,0
"pan",1888,0,0,0
"pan",1889,0,0,0
"pan",1890,0,0,0
"pan",1891,0,0,0
"pan",1892,0,0,0
"pan",1893,0,0,0
"pan",1894,0,0,0
"pan",1895,0,0,0
"pan",1896,0,0,0
"pan",1897,0,0,0
