"ccode","year","HL","F","SELF","G","P","vfi","logG","logP","Fed"
"gbr",2001,4.5,1,10.5,40082.13594,59119673,0.71432101726532,10.598686026255,17.8950743034658,0
"gbr",2002,3.5,1,10.5,40594.93293,59370479,0.718164920806885,10.6113985331213,17.8993076742621,0
"gbr",2003,4.5,1,10.18,41706.83039,59647577,0.721813499927521,10.6384201926948,17.9039640853982,0
"gbr",2004,0,0,10.18,42434.8209,59987905,0.728414535522461,10.6557245518222,17.9096535165324,0
"gbr",2005,0,0,10.18,43320.56287,60401206,0.728758275508881,10.6763826943361,17.9165196295931,0
"gbr",2006,0,0,10.18,43944.99858,60846820,0.716545224189758,10.6906940986856,17.9238701163773,0
"gbr",2007,0,0,10.5,44882.14131,61322463,0.717028439044952,10.7117952509568,17.9316567775018,0
"gbr",2008,0,0,10.5,44508.28746,61806995,0.724215030670166,10.7034306858709,17.9395271037249,0
"gbr",2009,0,0,9.98,42146.50959,62276270,0.733988761901855,10.6489071507485,17.9470910123209,0
"gbr",2010,0,0,9.98,42762.72084,62766365,0.676234543323517,10.6634219936104,17.9549298987873,0
"gbr",2011,3.5,0,10.28,42791.09343,63258810,0.730307996273041,10.6640852624847,17.9627449644097,0
"gbr",2012,2,0,6.73,43136.70068,63711000,0.720550775527954,10.672129437649,17.9698677900925,0
"gbr",2013,3,0,6.73,43585.19362,64139000,0.706974983215332,10.6824727757898,17.9765631612128,0
"gbr",2014,3,0,7.51,44627.88183,64620000,0.698218047618866,10.7061140958203,17.9840345183606,0
"geo",1990,0,0,NA,3534.032277,4802000,NA,8.17019478611467,15.3845430557633,0
"geo",1991,0,0,NA,2768.810161,4835900,NA,7.92617296213526,15.3915778122565,0
"geo",1992,4,2,NA,1513.850174,4873500,NA,7.32241146873061,15.3993229227594,0
"geo",1993,4,2,NA,1062.095281,4911100,NA,6.96799891623317,15.4070085072657,0
"geo",1994,0,0,NA,966.4195962,4836076,NA,6.8735981044998,15.3916142060607,0
"geo",1995,0,0,NA,1029.480546,4657722,0.807692289352417,6.93680962973758,15.3540370453783,0
"geo",1996,1,0,NA,1187.123206,4491699,0.855099499225616,7.07928818534791,15.3177415845811,0
"geo",1997,1,0,NA,1354.783522,4349913,0.776267647743225,7.21139695818881,15.2856664028649,0
"geo",1998,0,0,NA,1431.793361,4243607,0.72615385055542,7.26668303613055,15.2609241731087,0
"geo",1999,3,0,NA,1503.462988,4157192,0.754157602787018,7.3155263848991,15.2403504043224,0
"geo",2000,1.66666666666667,0,NA,1561.198676,4077131,0.817633271217346,7.35320918724051,15.2209041127544,0
"geo",2001,3,0,NA,1661.830191,4014373,0.877131402492523,7.41567479871539,15.2053917287845,0
"geo",2002,3,0,NA,1768.597012,3978515,0.854064047336578,7.47794186266831,15.1964191920578,0
"geo",2003,1.66666666666667,0,NA,1977.461433,3951736,0.836352288722992,7.58956919654391,15.1896655339991,0
"geo",2004,3.5,0,NA,2105.004728,3927340,0.904163420200348,7.65207299219472,15.1834729098989,0
"geo",2005,3.5,0,NA,2321.600843,3902469,0.87518572807312,7.7500122452415,15.1771199877143,0
"geo",2006,4,0,NA,2554.812535,3880347,0.834087252616882,7.845734128126,15.1714351405903,0
"geo",2007,4,3,NA,2891.137023,3860158,0.748448550701141,7.9694051372958,15.1662186732458,0
"geo",2008,4,3,NA,2970.158583,3848449,0.786538302898407,7.99637062532078,15.1631807679524,0
"geo",2009,4,3,NA,2887.256079,3814419,0.762171804904938,7.96806187645666,15.1542989175249,0
"geo",2010,4,3,NA,3090.065137,3786695,0.767578363418579,8.03594744960489,15.1470041649555,0
"geo",2011,1,0,NA,3362.103003,3756441,0.742585957050323,8.12032195091745,15.1389825245586,0
"geo",2012,1,0,NA,3609.780799,3728874,0.763944208621979,8.19140232898475,15.1316168693705,0
"geo",2013,1,0,NA,3806.506006,3717668,0.709837317466736,8.24446698857242,15.1286071479564,0
"geo",2014,1,0,NA,3960.350801,3719414,0.675903618335724,8.28408788643612,15.1290766869589,0
"gha",1990,0,0,NA,855.8525071,15394648,NA,6.75209805650585,16.5495304745129,0
"gha",1991,0,0,NA,878.6357041,15787496,NA,6.77837036820746,16.5747287922758,0
"gha",1992,0,0,NA,890.3131748,16184855,NA,6.79157328262806,16.5995864863898,0
"gha",1993,3,0,NA,910.7228978,16589519,NA,6.81423867733444,16.6242816683768,0
"gha",1994,1,0,NA,918.4287227,16993190,NA,6.82266429979316,16.6483232335283,0
"gha",1995,0,0,NA,933.8953117,17399017,NA,6.83936434597244,16.671924268336,0
"gha",1996,0,0,NA,954.3253879,17810181,NA,6.8610046907579,16.6952808180441,0
"gha",1997,4,0,NA,970.9957394,18238958,NA,6.87832208043412,16.7190704137857,0
"gha",1998,4,0,NA,992.206318,18688036,NA,6.89993106751448,16.7433940909781,0
"gha",1999,0,0,NA,1010.881949,19149864,NA,6.91857844563497,16.767806171738,0
"gha",2000,0,0,NA,1022.275207,19637087,NA,6.92978601729241,16.7929305301345,0
"gha",2001,0,0,NA,1035.226661,20167069,NA,6.94237567785858,16.8195615845472,0
"gha",2002,0,0,NA,1052.465916,20729388,NA,6.95889118118419,16.8470629615449,0
"gha",2003,0,0,NA,1077.699909,21296705,NA,6.9825843351637,16.8740629238775,0
"gha",2004,0,0,NA,1108.304754,21868298,NA,7.01058687822472,16.900548566122,0
"gha",2005,1,0,NA,1143.311789,22449438,NA,7.0416844078741,16.9267761384316,0
"gha",2006,0,0,NA,1185.265707,23040702,NA,7.07772225375095,16.9527728620778,0
"gha",2007,0,0,NA,1205.317058,23642279,NA,7.09449792998731,16.9785471502549,0
"gha",2008,0,0,NA,1282.634169,24249946,NA,7.15667118677781,17.0039249485412,0
"gha",2009,0,0,NA,1311.630538,24862664,NA,7.17902632771256,17.0288777984021,0
"gha",2010,0,0,NA,1381.22795,25474995,NA,7.23072820133773,17.0532079408022,0
"gha",2011,0,0,NA,1537.81834,26095088,NA,7.3381200286552,17.0772576553475,0
"gha",2012,4,0,NA,1640.540721,26734268,NA,7.40278117440336,17.101456746151,0
"gha",2013,0,0,NA,1718.597048,27386193,NA,7.44926356720047,17.125549539246,0
"gha",2014,0,0,NA,1726.369301,28041592,NA,7.45377581225587,17.1491993945532,0
"gin",1990,0,0,NA,548.3715348,6434374,NA,6.30695304043291,15.677165113783,0
"gin",1991,0,0,NA,540.6227475,6697166,NA,6.29272171120348,15.7171950098031,0
"gin",1992,0,0,NA,540.768238,6914366,NA,6.29299079149512,15.7491118341344,0
"gin",1993,0,0,NA,551.0067427,7128177,NA,6.31174704628312,15.7795660794743,0
"gin",1994,0,0,NA,555.9627823,7345107,NA,6.32070135370076,15.8095449352172,0
"gin",1995,0,0,NA,565.5533597,7553249,NA,6.33780464954855,15.8374883597852,0
"gin",1996,4,0,NA,574.3028658,7770035,NA,6.35315689793267,15.8657852268382,0
"gin",1997,4,0,NA,591.7735302,7931370,NA,6.38312401135512,15.886336340354,0
"gin",1998,4,0,NA,601.9079931,8081990,NA,6.40010459824624,15.9051486873023,0
"gin",1999,3,0,NA,611.0076858,8265123,NA,6.41510953814322,15.9275551711592,0
"gin",2000,4,0,NA,614.1372351,8428832,NA,6.42021841310737,15.9471687675911,0
"gin",2001,4,0,NA,628.3205549,8539960,NA,6.44305047397802,15.960266881913,0
"gin",2002,0,0,NA,650.554964,8674066,NA,6.4778257893869,15.9758482122948,0
"gin",2003,0,0,NA,644.0712179,8870781,NA,6.46780930679133,15.998273400015,0
"gin",2004,0,0,NA,645.1828434,9062726,NA,6.46953375476297,16.0196805157652,0
"gin",2005,0,0,NA,651.3596069,9245844,NA,6.47906188124798,16.039684711227,0
"gin",2006,0,0,NA,645.4720019,9441171,NA,6.4699818350625,16.0605905770387,0
"gin",2007,0,0,NA,673.6989974,9662281,NA,6.51278341976601,16.0837403066792,0
"gin",2008,0,0,NA,684.7757804,9898870,NA,6.52909145679555,16.1079311671761,0
"gin",2009,0,0,NA,660.7567013,10143534,NA,6.49338569539286,16.1323470161181,0
"gin",2010,0,0,NA,675.7369173,10396086,NA,6.51580382470277,16.1569399471218,0
"gin",2011,0,0,NA,696.1999914,10656810,NA,6.54563696302457,16.1817096823869,0
"gin",2012,0,0,NA,719.5059168,10921581,NA,6.57856474978214,16.2062512980212,0
"gin",2013,4,0,NA,729.8331432,11191873,NA,6.59281593705721,16.2306984478721,0
"gin",2014,0,0,NA,738.2722745,11472924,NA,6.60431269219731,16.2555003825111,0
"gmb",1990,0,0,NA,658.7111653,1054696,NA,6.49028514601157,13.8687631317099,0
"gmb",1991,0,0,NA,651.2296154,1099959,NA,6.47886229184833,13.9107834643467,0
"gmb",1992,0,0,NA,646.4210319,1145582,NA,6.47145104365158,13.9514233627746,0
"gmb",1993,0,0,NA,641.9187385,1188365,NA,6.46446172013343,13.9880889707737,0
"gmb",1994,0,0,NA,622.5513188,1227226,NA,6.43382606478024,14.0202668958114,0
"gmb",1995,0,0,NA,609.6184914,1264313,NA,6.4128333375738,14.0500394496168,0
"gmb",1996,0,0,NA,605.4099248,1301410,NA,6.40590579024247,14.0789588500461,0
"gmb",1997,0,0,NA,617.2975977,1338889,NA,6.42535123776746,14.1073507235523,0
"gmb",1998,0,0,NA,621.2260582,1376987,NA,6.43169503855957,14.1354083368529,0
"gmb",1999,0,0,NA,642.8737051,1415779,NA,6.46594828986011,14.1631904676087,0
"gmb",2000,0,0,NA,659.9112376,1455084,NA,6.49210533749124,14.1905741888801,0
"gmb",2001,0,0,NA,679.5397559,1495011,NA,6.5214157394588,14.2176441226394,0
"gmb",2002,1,0,NA,640.0389321,1535691,NA,6.46152900590981,14.244491000577,0
"gmb",2003,0,0,NA,665.8342223,1577611,NA,6.50104072409033,14.2714222354228,0
"gmb",2004,0,0,NA,693.5633145,1621312,NA,6.54184253263155,14.2987462559787,0
"gmb",2005,0,0,NA,658.6762854,1667037,NA,6.49023219287316,14.3265583570475,0
"gmb",2006,0,0,NA,636.5960269,1715275,NA,6.45613527370379,14.3550839755817,0
"gmb",2007,0,0,NA,637.209306,1765774,NA,6.45709818244902,14.3840996791369,0
"gmb",2008,0,0,NA,657.6756792,1817852,NA,6.48871192106193,14.4131661422649,0
"gmb",2009,0,0,NA,681.4334691,1871422,NA,6.52419862215974,14.4422091276595,0
"gmb",2010,0,0,NA,701.0145246,1926630,NA,6.55252860664875,14.4712829206575,0
"gmb",2011,0,0,NA,625.4643603,1983784,NA,6.43849435034601,14.5005166899323,0
"gmb",2012,0,0,NA,639.1398819,2043094,NA,6.46012333793252,14.5299758835098,0
"gmb",2013,0,0,NA,638.5223685,2103820,NA,6.45915670774854,14.5592652978492,0
"gmb",2014,0,0,NA,611.879473,2164528,NA,6.4165353235747,14.5877128817934,0
"gnb",1990,4,1,NA,569.1696704,973669,NA,6.34417858018604,13.7888266891385,0
"gnb",1991,0,0,NA,585.585514,994639,NA,6.37261222531928,13.8101351362374,0
"gnb",1992,1,0,NA,574.8520026,1024356,NA,6.35411262088508,13.8395746804132,0
"gnb",1993,0,0,NA,567.8600729,1058745,NA,6.34187503784371,13.8725948023871,0
"gnb",1994,0,0,NA,568.168872,1092031,NA,6.34241868439249,13.9035498231624,0
"gnb",1995,0,0,NA,578.3818499,1119949,NA,6.36023429051126,13.9287937065202,0
"gnb",1996,0,0,NA,632.1609069,1143535,NA,6.44914396126721,13.9496348997597,0
"gnb",1997,0,0,NA,660.5377747,1165545,NA,6.49305431339441,13.9686993467512,0
"gnb",1998,0,0,NA,502.8155402,1187473,NA,6.22022338355748,13.9873380777903,0
"gnb",1999,0,0,NA,576.3307953,1210206,NA,6.35668179324609,14.0063011510163,0
"gnb",2000,0,0,NA,571.0940152,1234741,NA,6.34755384619024,14.0263717894514,0
"gnb",2001,0,0,NA,585.8379807,1261273,NA,6.37304326790132,14.0476320863608,0
"gnb",2002,0,0,NA,594.0405352,1289307,NA,6.38694755811177,14.0696154226869,0
"gnb",2003,0,0,NA,579.0925068,1318806,NA,6.36146223475932,14.0922373397599,0
"gnb",2004,0,0,NA,572.5264646,1349563,NA,6.35005896073553,14.1152913943076,0
