"DATASET","SERIES_CODE","OBS_MEASURE","COUNTRY","INDICATOR","FREQUENCY","SCALE","1950","1951","1952","1953","1954","1955","1956","1957","1958","1959","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"IMF.FAD:GDD(2.0.0)","MWI.B1GQ_V_XDC.A","OBS_VALUE","Malawi","Gross domestic product (GDP), Current prices, Domestic currency","Annual","Billions","","","","","0.22","0.24","0.26","0.28","0.30","0.30","0.32","0.34","0.35","0.37","0.42","0.44","0.50","0.54","0.60","0.64","0.71","0.88","0.91","0.98","1.21","1.48","1.64","1.78","1.95","2.03","2.45","2.71","3.04","3.51","4.17","4.75","5.37","6.26","8.35","10.25","11.52","15.08","15.83","22.26","25.59","52.15","85.26","106.93","132.81","191.17","253.47","301.64","377.44","440.25","533.02","609.57","765.65","873.55","1052.79","1230.57","1474.65","1763.87","2114.44","2831.66","3618.12","4503.57","5552.07","6531.22","7235.94","8219.85","8815.34","9975.52","11795.66","15474.72","20321.40"
"IMF.FAD:GDD(2.0.0)","MYS.FL_S1311MIXED_POGDP_PT.A","OBS_VALUE","Malaysia","Debt instruments, Central government, Percent of GDP","Annual","Units","3.94","3.07","3.87","5.70","7.81","12.18","12.18","14.94","","","19.51","24.92","22.78","23.52","24.22","27.44","28.02","29.80","32.01","35.37","35.69","39.88","42.37","38.04","33.90","39.87","41.94","43.19","42.62","41.05","40.24","49.45","61.23","68.00","66.64","75.47","94.61","94.74","89.82","79.67","74.13","67.32","59.11","51.13","43.72","37.71","32.45","29.30","33.43","34.23","32.36","37.95","39.52","41.39","41.96","40.16","38.75","38.27","38.00","48.53","48.87","49.33","50.92","52.26","51.94","53.57","51.89","50.05","51.19","52.42","62.01","63.27","60.18","64.32","62.62"
"IMF.FAD:GDD(2.0.0)","MDG.B1GQ_V_XDC.A","OBS_VALUE","Madagascar, Republic of","Gross domestic product (GDP), Current prices, Domestic currency","Annual","Billions","","","","","","","","","","","45.99","47.96","50.97","57.63","62.31","64.64","68.06","72.41","78.09","84.08","90.03","97.05","99.21","103.15","127.88","140.17","141.30","149.12","155.01","189.58","219.81","258.65","334.70","403.46","450.47","503.82","588.14","687.06","897.58","1018.39","1174.80","1194.71","1384.91","1555.25","2160.77","3274.38","4005.91","4340.45","4790.57","5376.28","6265.67","7166.08","7312.52","7891.24","9465.27","11736.27","13701.55","15974.09","18322.51","18812.60","20863.37","23393.79","25415.47","27417.73","30240.59","33216.18","37637.59","41058.84","45886.30","51035.22","49435.65","54978.31","62775.45","70297.18","78835.15"
"IMF.FAD:GDD(2.0.0)","MMR.FL_S1311MIXED_POGDP_PT.A","OBS_VALUE","Myanmar","Debt instruments, Central government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","22.73","25.68","29.62","32.90","34.56","35.01","32.88","34.12","33.65","32.69","29.13","","","","","","","","","123.41","125.18","117.77","107.75","101.75","112.37","","","","225.73","163.06","177.95","283.45","206.26","157.99","136.96","128.71","111.55","83.70","64.71","61.04","58.85","54.03","51.91","48.52","37.31","38.40","35.70","41.88","38.75","38.30","48.72","59.24","55.65","57.94","61.30"
"IMF.FAD:GDD(2.0.0)","NIC.B1GQ_V_XDC.A","OBS_VALUE","Nicaragua","Gross domestic product (GDP), Current prices, Domestic currency","Annual","Billions","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.01","0.52","15.71","19.47","23.36","25.96","31.18","36.34","41.48","49.05","57.35","64.81","71.56","74.45","80.39","92.32","105.78","118.84","136.95","164.60","168.79","187.05","219.18","247.99","271.53","308.40","347.71","380.26","414.28","410.99","420.61","437.05","499.75","560.88","648.87","721.28"
"IMF.FAD:GDD(2.0.0)","PAK.B1GQ_V_XDC.A","OBS_VALUE","Pakistan","Gross domestic product (GDP), Current prices, Domestic currency","Annual","Billions","23.67","25.93","24.99","24.95","24.24","26.00","30.84","32.68","32.20","36.34","38.30","42.07","44.03","44.20","47.97","52.66","59.58","63.42","66.69","71.05","72.45","78.60","83.00","109.21","146.01","184.63","206.96","236.59","271.65","319.39","382.30","452.24","526.96","592.36","682.44","767.55","836.44","930.64","1097.93","1249.80","1399.87","1662.82","1971.07","2179.82","2553.14","3051.66","3467.48","3971.43","4379.22","4805.63","5147.10","5655.82","6030.12","6581.62","7611.68","8619.23","9689.07","11165.23","12647.14","14705.70","16507.05","19731.03","22344.64","25042.17","27952.82","30425.88","32725.05","35552.82","39189.81","43798.40","47540.41","55836.23","66657.87","83948.77","105615.57"
"IMF.FAD:GDD(2.0.0)","NZL.B1GQ_V_XDC.A","OBS_VALUE","New Zealand","Gross domestic product (GDP), Current prices, Domestic currency","Annual","Billions","1.51","1.57","1.64","1.80","2.02","2.13","2.23","2.37","2.46","2.62","2.82","2.87","3.11","3.38","3.69","4.01","4.17","4.33","4.57","5.04","5.80","6.76","7.85","9.09","9.90","11.44","13.83","14.59","16.53","19.31","23.15","26.98","30.91","33.62","38.68","45.24","52.37","62.45","69.37","73.74","76.59","75.24","77.28","82.86","89.14","94.82","100.49","103.87","105.87","111.22","118.34","126.30","133.69","141.53","153.01","160.80","168.96","183.20","189.77","192.36","202.05","211.29","216.34","228.26","241.09","251.98","266.99","286.73","302.69","320.04","323.90","353.02","385.58","412.46","425.49"
"IMF.FAD:GDD(2.0.0)","NOR.FL_S1311MIXED_POGDP_PT.A","OBS_VALUE","Norway","Debt instruments, Central government, Percent of GDP","Annual","Units","31.53","26.34","23.80","25.96","26.19","26.70","26.86","28.15","28.46","29.90","29.46","25.11","24.28","22.98","22.08","19.78","19.44","20.18","20.17","19.91","20.64","21.22","22.78","23.05","22.85","24.13","25.70","30.44","35.24","38.17","33.59","29.49","25.67","20.55","22.86","25.32","33.39","26.03","25.07","24.90","21.99","22.52","26.69","34.65","32.34","30.19","27.01","24.20","21.80","20.43","18.95","17.79","18.61","20.92","17.94","16.73","12.11","11.24","13.35","25.73","25.07","19.84","20.69","19.55","15.35","15.42","16.55","15.71","14.65","14.20","18.43","15.09","12.79","13.89","14.88"
"IMF.FAD:GDD(2.0.0)","NGA.FL_S1311MIXED_POGDP_PT.A","OBS_VALUE","Nigeria","Debt instruments, Central government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","8.08","8.40","4.76","3.83","3.54","4.13","3.14","2.89","2.94","4.22","5.81","6.09","6.13","8.39","11.29","16.15","17.41","18.09","27.15","54.93","50.54","60.79","62.42","69.02","66.91","66.42","55.12","37.22","24.53","23.05","22.43","52.78","55.98","51.73","38.70","37.70","31.04","18.94","9.40","8.12","7.28","8.62","9.45","10.23","10.42","10.48","10.58","11.50","14.17","15.99","24.97","26.46","31.03","32.58","34.93","44.52","49.66"
"IMF.FAD:GDD(2.0.0)","NOR.B1GQ_V_XDC.A","OBS_VALUE","Norway","Gross domestic product (GDP), Current prices, Domestic currency","Annual","Billions","17.60","21.73","24.02","24.31","26.47","28.16","31.56","33.60","33.69","35.47","37.85","41.29","44.47","47.72","52.48","57.89","62.48","68.35","72.99","79.48","91.46","102.02","112.67","128.07","148.54","170.26","195.46","219.30","243.97","269.14","318.28","365.01","404.33","449.66","506.49","562.40","581.91","634.88","664.08","708.64","749.86","790.09","813.09","855.40","897.24","963.14","1054.67","1141.34","1163.68","1266.46","1509.13","1566.71","1564.15","1624.09","1788.12","1997.04","2224.87","2360.17","2622.12","2439.71","2605.35","2809.93","2983.08","3090.34","3161.78","3130.18","3116.04","3323.10","3576.58","3596.94","3461.58","4323.93","5732.91","5101.56","5198.05"
"IMF.FAD:GDD(2.0.0)","RUS.B1GQ_V_XDC.A","OBS_VALUE","Russian Federation","Gross domestic product (GDP), Current prices, Domestic currency","Annual","Billions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.57","0.61","0.69","1.49","20.36","183.68","654.26","1530.71","2151.37","2509.96","2817.61","5167.82","7827.47","9582.54","11604.47","14152.13","18243.96","23153.90","28840.56","35623.16","44226.32","41580.16","49617.63","60114.00","68103.45","72985.70","79030.04","83087.36","85616.08","91843.15","103861.65","109608.31","107658.13","134727.47","156940.99","176413.86","200039.54"
"IMF.FAD:GDD(2.0.0)","PNG.FL_S1311MIXED_POGDP_PT.A","OBS_VALUE","Papua New Guinea","Debt instruments, Central government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","4.13","8.80","11.18","15.75","14.23","16.45","18.11","15.15","14.39","16.46","18.30","20.09","22.77","25.61","29.21","32.21","33.62","36.75","24.96","27.73","33.10","31.52","30.40","29.99","40.07","36.57","37.80","43.92","45.73","41.76","42.33","47.66","48.43","40.42","37.18","31.56","25.98","22.16","21.56","21.72","17.29","16.28","19.12","24.89","26.89","29.93","33.74","32.48","36.68","38.21","48.68","52.58","48.19","53.66","53.70"
"IMF.FAD:GDD(2.0.0)","NGA.B1GQ_V_XDC.A","OBS_VALUE","Nigeria","Gross domestic product (GDP), Current prices, Domestic currency","Annual","Billions","2.62","3.02","3.33","3.61","4.17","4.64","4.90","5.27","5.35","5.83","6.61","7.10","7.68","8.15","9.01","9.91","10.52","8.64","8.58","11.31","21.20","24.55","27.55","31.66","49.11","60.98","75.73","90.66","99.69","114.70","134.69","140.73","150.57","160.37","167.54","189.74","200.14","247.17","318.83","419.08","499.68","596.04","909.80","1259.07","1762.81","2895.20","3779.13","4111.64","4588.99","5307.36","6897.48","8134.14","11332.25","13301.56","17321.30","22269.98","28662.47","32995.38","39157.88","44285.56","55469.35","63713.36","72599.63","81009.97","90136.99","95177.74","102575.42","114899.25","129086.91","145639.14","154252.32","176075.50","202365.03","234425.92","277493.78"
"IMF.FAD:GDD(2.0.0)","POL.FL_S1311MIXED_POGDP_PT.A","OBS_VALUE","Poland, Republic of","Debt instruments, Central government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.48","7.53","8.27","10.31","3.24","13.71","19.90","21.19","60.15","48.28","42.82","42.26","38.97","39.42","36.09","32.78","41.06","44.77","43.93","46.44","46.44","42.17","44.17","45.91","48.68","49.31","48.94","51.17","45.61","46.12","49.77","46.50","44.43","42.06","46.45","42.76","39.94","39.58","45.04"
"IMF.FAD:GDD(2.0.0)","PER.FL_S1311MIXED_POGDP_PT.A","OBS_VALUE","Peru","Debt instruments, Central government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.40","43.58","39.83","37.23","29.92","25.78","23.17","22.70","20.63","18.32","16.84","16.06","16.93","20.01","20.97","21.14","21.82","22.98","30.54","32.38","30.84","",""
"IMF.FAD:GDD(2.0.0)","SVN.B1GQ_V_XDC.A","OBS_VALUE","Slovenia, Republic of","Gross domestic product (GDP), Current prices, Domestic currency","Annual","Billions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.25","2.21","6.45","7.81","9.05","10.57","12.13","13.81","15.29","17.15","18.73","20.94","23.27","25.38","27.42","28.91","31.29","34.94","37.74","35.83","36.05","36.78","35.93","36.04","37.27","38.49","40.01","42.63","45.46","48.16","46.74","52.02","56.91","63.95","66.97"
"IMF.FAD:GDD(2.0.0)","SYC.B1GQ_V_XDC.A","OBS_VALUE","Seychelles","Gross domestic product (GDP), Current prices, Domestic currency","Annual","Billions","","","","","","","","","","","0.02","0.02","0.02","0.03","0.03","0.03","0.04","0.04","0.05","0.07","0.09","0.10","0.14","0.17","0.19","0.23","0.37","0.49","0.59","0.81","0.94","0.97","0.97","0.99","1.07","1.20","1.28","1.40","1.53","1.72","1.97","1.98","2.22","2.46","2.46","2.42","2.50","2.83","3.20","3.33","3.51","3.64","3.82","3.81","4.62","5.06","5.61","6.93","9.15","11.53","11.71","12.61","14.52","16.01","17.69","19.07","20.89","22.87","24.82","26.22","24.36","25.16","28.81","30.66","31.50"
"IMF.FAD:GDD(2.0.0)","SAU.B1GQ_V_XDC.A","OBS_VALUE","Saudi Arabia","Gross domestic product (GDP), Current prices, Domestic currency","Annual","Billions","","","","","","","","","","","11.70","12.86","14.26","14.59","15.53","16.14","16.98","17.10","18.96","20.95","24.20","32.24","40.05","55.40","161.22","164.53","225.94","261.52","272.87","375.94","547.38","623.37","525.33","446.29","421.56","376.32","322.02","320.93","330.52","357.06","440.53","495.18","513.40","497.96","506.23","536.82","594.19","621.53","550.41","606.44","710.68","690.52","711.02","809.28","970.28","1230.77","1411.49","1558.83","1949.24","1609.12","1980.78","2537.38","2781.94","2826.99","2874.77","2510.57","2497.50","2681.23","3174.69","3144.62","2753.52","3278.09","4157.14","4003.44","4070.09"
"IMF.FAD:GDD(2.0.0)","SVN.FL_S1311MIXED_POGDP_PT.A","OBS_VALUE","Slovenia, Republic of","Debt instruments, Central government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.20","15.81","16.51","19.98","20.34","21.05","21.74","22.57","24.49","25.46","24.52","24.35","24.17","23.49","21.17","19.03","30.93","32.97","41.21","46.85","61.03","69.80","70.87","67.80","67.42","64.19","59.31","73.43","68.96","66.50","62.28","61.59"
"IMF.FAD:GDD(2.0.0)","LCA.FL_S1311MIXED_POGDP_PT.A","OBS_VALUE","St. Lucia","Debt instruments, Central government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.18","15.87","16.13","16.40","17.13","17.20","19.55","18.56","18.15","16.98","19.75","22.21","22.93","23.75","22.90","24.05","27.21","29.45","28.88","32.45","38.09","48.81","45.59","49.56","51.90","48.55","49.06","46.68","50.98","52.99","55.20","60.77","62.05","62.37","61.06","61.26","60.39","60.53","62.11","100.81","87.08","74.12","75.56","74.77"
"IMF.FAD:GDD(2.0.0)","SUR.B1GQ_V_XDC.A","OBS_VALUE","Suriname","Gross domestic product (GDP), Current prices, Domestic currency","Annual","Billions","","","","","","","","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.01","0.01","0.01","0.02","0.12","0.44","0.49","0.53","0.64","1.09","1.79","2.54","3.46","4.50","5.47","6.54","7.72","8.63","10.38","11.39","12.84","15.47","17.60","18.18","18.52","17.51","20.66","26.89","29.82","31.73","38.72","60.73","89.47","127.07","147.28"
"IMF.FAD:GDD(2.0.0)","ESP.FL_S1311MIXED_POGDP_PT.A","OBS_VALUE","Spain","Debt instruments, Central government, Percent of GDP","Annual","Units","46.05","39.81","38.76","40.15","37.80","38.73","35.16","33.92","29.90","29.28","29.92","27.38","25.36","22.06","18.71","17.53","17.04","16.90","17.44","17.87","17.92","16.85","16.53","15.42","13.05","11.54","7.98","8.53","9.72","9.67","9.72","10.36","11.54","12.95","17.67","30.28","35.10","36.12","36.55","32.94","34.35","35.86","35.98","39.26","48.97","51.39","54.78","53.75","52.13","50.96","48.61","45.01","42.89","39.93","38.59","35.75","32.48","29.59","33.16","45.45","51.17","58.37","77.13","87.55","91.17","90.45","89.89","89.79","89.39","87.48","106.95","103.72","99.02","95.82","93.57"
"IMF.FAD:GDD(2.0.0)","SSD.FL_S1311MIXED_POGDP_PT.A","OBS_VALUE","South Sudan, Republic of","Debt instruments, Central government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.91","17.59","38.14","57.24","150.48","162.96","80.27","43.10","48.98","51.09","39.11","49.69","54.32"
"IMF.FAD:GDD(2.0.0)","TUV.B1GQ_V_XDC.A","OBS_VALUE","Tuvalu","Gross domestic product (GDP), Current prices, Domestic currency","Annual","Billions","","","","","","","","","","","","","","","","","","","","","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.02","0.02","0.02","0.02","0.02","0.02","0.02","0.02","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.03","0.04","0.04","0.04","0.04","0.04","0.04","0.04","0.05","0.06","0.06","0.06","0.08","0.08","0.08","0.09","0.09","0.10"
"IMF.FAD:GDD(2.0.0)","VNM.B1GQ_V_XDC.A","OBS_VALUE","Vietnam","Gross domestic product (GDP), Current prices, Domestic currency","Annual","Billions","","","","","","","","","","","","","","1.45","1.66","1.88","1.86","2.03","1.99","2.25","2.55","2.78","2.97","3.08","3.31","3.58","4.17","4.97","6.00","6.56","7.25","10.18","22.03","35.27","63.03","127.56","774.16","3307.77","14160.43","35670.31","53271.20","97396.60","140344.96","178088.72","226688.62","290629.30","345410.20","398214.15","458390.10","507815.32","560767.82","611111.04","680269.01","778902.23","989542.50","1160527.34","1347892.25","1583050.89","2051931.23","2297116.94","2739843.17","3539881.31","4073762.29","4473655.60","4937031.68","5191323.73","5639401.00","6293904.55","7009042.13","7707200.29","8044385.73","8487475.60","9621371.82","10320311.14","11511867.20"
"IMF.FAD:GDD(2.0.0)","AGO.FL_S1311MIXED_POGDP_PT.A","OBS_VALUE","Angola","Debt instruments, Central government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","138.12","91.99","73.46","96.34","104.83","118.24","100.22","65.11","50.76","41.63","29.89","16.73","18.80","28.12","48.45","32.59","26.32","23.81","29.47","35.27","50.39","66.67","60.49","82.54","101.37","119.15","74.29","56.11","71.39","62.50"
"IMF.FAD:GDD(2.0.0)","WBG.FL_S1311MIXED_POGDP_PT.A","OBS_VALUE","West Bank and Gaza","Debt instruments, Central government, Percent of GDP","Annual","Units","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.02","22.16","20.87","20.66","21.09","24.00","19.25","23.72","22.98","23.96","22.72","26.28","29.80","30.23","33.95","37.07","31.03","31.78","33.14","34.47","47.08","50.18","47.12","48.50",""
