"ccode","year","RAI","SelfR","SharedR","SE_GE","STR_GTR","NT_SE","NT_SR","HL","F","R","LD","G","P","D","B","Fed","logG","logP"
"mex",1994,16.79,11.61,5.18,NA,0.251129925251007,NA,NA,0,0,0,0.26,8623.48043,89259205,26.84,1,1,9.0622440443487,18.3070551105606
"mex",1995,16.79,11.61,5.18,NA,0.231890931725502,NA,NA,0,0,0,0.281,7970.640385,90862455,30.74,1,1,8.9835201179918,18.3248574375211
"mex",1996,16.79,11.61,5.18,NA,0.234157726168633,NA,NA,0,0,0,0.293,8320.652957,92452702,23.93,1,1,9.02649601114448,18.3422077419793
"mex",1997,19.03,13.84,5.18,NA,0.239107623696327,NA,NA,0,0,0,0.346,8770.844816,94021207,19.74,1,1,9.07918841094342,18.359030921172
"mex",1998,19.03,13.84,5.18,NA,0.252863943576813,NA,NA,0,0,0,0.378,9161.895278,95575245,21.01,1,1,9.12280834434425,18.3754244009753
"mex",1999,19.03,13.84,5.18,NA,NA,NA,NA,0,0,0,0.381,9264.977293,97115707,19.48,1,1,9.13399668787997,18.3914136812507
"mex",2000,19.03,13.84,5.18,NA,NA,NA,NA,0,0,0,0.481,9581.969702,98625552,18.19,1,1,9.16763845546771,18.4068409340728
"mex",2001,19.03,13.84,5.18,NA,NA,NA,NA,0,0,0,0.484,9398.350744,100099099,17.57,1,1,9.1482895000985,18.4216712432459
"mex",2002,19.03,13.84,5.18,NA,NA,NA,NA,0,0,0,0.494,9242.278861,101548624,19.22,1,1,9.13154376420591,18.4360482959235
"mex",2003,19.03,13.84,5.18,NA,NA,NA,NA,0,0,0,0.499,9221.996667,102978515,20.19,1,1,9.12934685134824,18.4500309322025
"mex",2004,20.03,14.84,5.18,NA,NA,NA,NA,0,0,0,0.505,9421.28976,104394131,19.2,1,1,9.15072727539556,18.4636840153575
"mex",2005,20.03,14.84,5.18,NA,NA,NA,NA,0,0,0,0.505,9491.517302,105811504,18.71,1,1,9.1581537631231,18.4771698049368
"mex",2006,20.17,14.99,5.18,NA,NA,NA,NA,0,0,0,0.478,9813.828042,107253666,19.15,1,1,9.19154769479265,18.4907072970064
"mex",2007,20.17,14.99,5.18,NA,NA,NA,NA,0,0,0,0.454,9877.695326,108774360,19.55,1,1,9.19803449693184,18.5047862028488
"mex",2008,21.05,15.86,5.18,0.377569496631622,0.0577104650437832,0.831755399703979,4.37021923065186,0,0,0,0.456,9826.342184,110374288,22.95,1,1,9.19282203646582,18.5193877661315
"mex",2009,21.1,15.91,5.18,0.403892755508423,0.0615922622382641,0.813772022724152,4.59041881561279,0,0,0,0.459,9074.118815,111999721,26.19,1,1,9.11318155414303,18.5340069381848
"mex",2010,21.1,15.91,5.18,0.403907120227814,0.0606909431517124,0.784135460853577,4.2494592666626,0,0,0,0.465,9389.067221,113623895,25.74,1,1,9.14730122978133,18.5484043854421
"mex",2011,21.1,15.91,5.18,0.389508426189423,0.0646575093269348,0.799747705459595,4.27469158172607,0,0,0,0.468,9575.934378,115243504,26.56,1,1,9.16700839445744,18.5625578738273
"mex",2012,21.1,15.91,5.18,0.385005205869675,0.0748097896575928,0.797143757343292,3.89659333229065,0,0,0,0.457,9782.517763,116818208,26.94,1,1,9.18835216987643,18.5761295066197
"mex",2013,21.1,15.91,5.18,0.408111393451691,0.0760073587298393,0.819428205490112,4.16109180450439,0,0,0,0.42,9738.710598,118343573,29.53,1,1,9.18386400573777,18.5891025874222
"mex",2014,21.1,15.91,5.18,0.410686016082764,0.0782000795006752,0.81853449344635,4.12111473083496,0,0,0,0.421,9862.481254,119784261,31.44,1,1,9.19649306441721,18.6012028577194
"mkd",1991,0,0,0,NA,NA,NA,NA,0,0,0,0.255,3328.639508,2055994,NA,0,0,8.11031894333653,14.536269987265
"mkd",1992,0,0,0,NA,NA,NA,NA,0,0,0,0.256,3146.022355,2032523,NA,0,0,8.05389418944167,14.5247884364532
